lockitver|DO NOT DELETE THIS LINE! 2698
str_npc1_home_intro|Chefe... Você soube que eu nasci nesta região, nas estepes altas? Está aqui que eu aprendi ter l' .il para reconhecer os tipos diferentes de cavalos, porque é uma terra que é favorável a eles. Por outro lado, ela/isto é muito menos para o homem. Eu imagino que é por isto que o Khergitses gostam.
str_npc2_home_intro|Nós chegamos Sargoth. Está lá que eu encabecei quando o Khergitses me pegar.
str_npc3_home_intro|O faça tato que? Os limoeiros, as maçãs e os açafrões, é o perfume de Veluca. Eu passei número de verões muito agradáveis quando eu era pequeno. Eu tive o hábito para jogar nos jardins da família de minha mãe, enquanto meu o gere, era fazendo o comércio em outro lugar.
str_npc4_home_intro|Os bosques de Ehlerdah. Tss... Este lugar está cheio de bandidos e bandidos.
str_npc5_home_intro|Bahadur, nós chegamos Halmar, a cidade maior das baixas estepes. O s.ur de minha mãe veio aqui se casar com habitante de cidade e mim, eu pensei em ir propor um Deus servir isto. Está lá que eu o sigo caído em cima de.
str_npc6_home_intro|Nós estamos prontos de em casa, eu vejo isto às videiras e para os terraços que decoram os lados das colinas. Eu não desejo fazer uma visita a minha família, então eu permanecerei algumas ameias fora, se você vai para a cidade. Eu estou seguro que você entenderá.
str_npc7_home_intro|O faça tato que? Do peixe secado, do linho apodrecido e um rio barrento. Os cheiros de minha infância. Isso me dá deseje vomitar.
str_npc8_home_intro|Hmf... Você ouve isso? Deve ser a rebentação das ondas no promontório. Em minha opinião, nós somos íntimos à Gorjeta de Gundig.
str_npc9_home_intro|Contemple o Rock de Rivacheg! A fortaleza mais protegida de todo o Calradia. Está aqui que meu pai enfrentou os Nortes, quando eles tentarem para avançar nas terras enquanto partindo das costas.
str_npc10_home_intro|Você não sente este ar fresco, {meu irmão/meu s.ur}? Estava em casa, antes de eu deixasse para o estranho me fazer de dinheiro. Feliz de poder escalar estas colinas novamente. Eu sinto livre lá. A pessoa está no berço da independência do Rhodok, há pouco insincero do castelo de Grunwalder.
str_npc11_home_intro|Eu vejo as montanhas. Nós temos que chegar perto de minha casa.
str_npc12_home_intro|Nós passamos pelo lugar que era o teatro de um de meus sucessos médicos maiores, se o interessa.
str_npc13_home_intro|Ai, o Ergellon forte! Que lugar magnífico, para o pé das terras altas de Rhodok! Eu afundei tantos dias felizes aqui, há dois verões disto.
str_npc14_home_intro|Você vê aquela fortaleza alto, nos tropeções dela pendendo o vale? Ismirala? Há disto alguns anos, eu passei o inverno lá para tentar treinar os homens do Deus.
str_npc15_home_intro|Você vê este castelo em topo da colina? A pessoa chama isto o castelo de Culmarr. Eu trabalhei há pequeno em cima de lá. Ele/isto não é tão vistoso quanto alguns castelos do país, mas é o edifício de pedra o mais tido sucesso que ele/isto será o dado para ver.
str_npc16_home_intro|Ei o chefe, você vê isso? Dos rastros de lebre em neve. Nós temos que estar trazendo mais íntimo nós do lugar onde eu nasço.
str_npc1_home_description|Bem, o Khergitses sempre viveu aqui e isto desde tempos remotos, quando o imperador os der de ouro e terras de forma que eles pode permanecer aparte das outras tribos. A pessoa contou a mim que meu avô era um chefe, embora minha mãe não conhecesse isto, e eu não tenho pasconnu além de meu pai. Quando minha mãe era uma menina, o Khergitses começou a vir as montanhas em números maiores. Agora, há um Khergit Khan em Tulga.
str_npc2_home_description|As pessoas dizem que os Nortes são só uma tira de bárbaros sedentos de sangue, mas eles são talentosos para o comércio, se você quer minha opinião. Eles fazem os feito de linho empurrar em todos lugares então na costa eles tecem isto. Isso não enfrenta o peso como têxtil de seda de luxo e para o veludo de Jelkala, mas é agradável para levar o verão e você pode usar isto para fazer véus de barco até mesmo. Especialmente é como o linho era um dos bens raros que já não foram produzidos por outra pessoa de Calradia.
str_npc3_home_description|Veluca tem dos invernos úmidos e os verões quentes, mas as pessoas de barris grandes aqui construídos para irrigar as culturas deles/delas. Eles fazem a uva empurrar para fazer o velucain de vinho famoso disto e esses que podem permitir fazer faça/eles ele dos jardins inclusos onde abundam as fruteiras. Nós nos sentamos lá pela noite escutar música, jogar xadrez ou só sentir a brisa noturna.
str_npc4_home_description|Ei bem, veja vocês, o rei de Swadia declarou que estes bosques eram sua reserva de caça pessoal e que ele mataria que quem adquire à cabeça de caçar lá, não seria que aquele enfaixamento de tempo a corda de seu arco. Então o que é a continuação dos eventos? Uma família sofrida fome sucumbe à tentação e caça furtiva de começos em bosques. O xerife do rei os faz pendurar então recupera as terras deles/delas. Os meninos da família se tornam os bandidos para não morrer de fome. E então naturalmente, todas as pessoas do vale que sente a obrigação para correr para escapar uma dívida, para uma mulher briguenta ou para um nobre que tenta levar vingança, vindo aqui para os unir, enquanto comendo javalis e baías e em détroussant os viajantes imprudentes.
str_npc5_home_description|O Khergitses sempre veio aqui, fazer o comércio e roubar recursos. É logo antes o outono de império que nós começamos a instalar nos. Tudo como o Vaegirses, o Swadienses, o Rhodokses, os Nortes e a Casa de Sarran, nós agarramos a fortuna do imperador para se mudar as outras tribos. Mas quando a Horda Grande atacar nossas terras nativas pelo tempo de meu avô, nós fomos forçados a migrar nesta região. Está lá que nós repulsamos o Vaegirses e que nós nos monopolizamos a fortaleza deles/delas.
str_npc6_home_description|Aqui no Vale de Suno, nosso dialeto e nossas alfândegas estão mais próximas do Império anterior Calradique que em qualquer outra região de Calradia. Nós fazemos as azeitonas e o empurrão de uva para fazer algum de vinho. Estas duas culturas foram importadas de ultramarino pelos imperadores e foram experiente goste pelo tempo do Império anterior Calradique. Nós respeitamos nossos compromissos e paguemos por nossas dívidas.
str_npc7_home_description|Antes de estar então casado capturou por bandidos, eu vivi aqui. Eu nasço em uma favela e eu gastei minha infância nos campos. Os Deuses das terras eram Nortes, mas nós nunca vimos os, só seus segundos violinos malditos e as pessoas deles/delas responsável. Meu pai, este covarde, curvado a espinha antes deles.
str_npc8_home_description|Você não sabe história? Quando Gundig Braies-Poilues viajar do terrtoire dos Nortes até Calradia, ele/isto plantou o dele/sua bandeira no promontório e declarou que ela/isto permaneceria lá até que ele/isto poderia levar seu 'herança.' Seu 'herança', como ele/isto chamou isto, porque Gundig acreditou o scaldes que tinha contado a ele que o imperador tinha dado Calradia nos Nortes. De fato, ele/isto tinha nos dado uma tira pequena de terra que limitou a costa justamente, de forma que nós se junte às tripulações de suas galeras.
str_npc9_home_description|Os Nortes tiveram o hábito para voltar para cima o fluxo nos barcos viquingues deles/delas. Os residentes da costa poderiam os ter parado, mas eles estavam soltos e ele/isto é além sempre. Eles pagaram pelos Nortes com um tributo anual, nomeado o Nordgeld, de forma que a pessoa os deixa em paz. Porém, o rei do Vaegir empacou para pagar. Meu pai decidiu ir para as montanhas por lutar aos lados do Vaegirses. Em três ocasiões, o Nordics tentou para levar o Rock e em três ocasiões foram repulsados eles.
str_npc10_home_description|Do tempo de meu pai, teria vindo o Swadienses, enquanto pensando nos fazer dobrar a espinha e se tornar nossos mestres. Mas Grunwalder, um veterano das guerras, nascido nestes regiões, mostrou para nós como formar uma linha de batalha compôs de lanceiro e arbalétriers capaz de quebrar a carga do Swadienses. Ele/isto caiu à briga, mas as pessoas deram o nome dele no castelo que foi construído aqui, para sua memória e de forma que nós sempre resistiu às agressões dos cavaleiros.
str_npc11_home_description|Eu venho de Praven. Você sabe o provérbio, {o cavalheiro/senhora}: 'A cevada que cresce em voltas de Uxkhal em cerveja em Praven e todo o mundo ele em porta de como muito melhor.' Seu senso se liberta a mim, {o cavalheiro/senhora}, mas é em todo caso verdade para a cevada. E para trigo e a aveia também. A pessoa cultiva mais cereais aqui, no Vale de Uxkhal, que o todo permanece o país, e nossa cerveja também é o melhor aquele ou. A pessoa vê isto para sujar daqui, rico e lustra, isso cheira bom as colheitas generosas e os estômagos muito cheios!
str_npc12_home_description|O Deus que mora no castelo de Almerra em cima de lá, hidropisia suportada e tinha feito peça doutor de Uxkhal levar isto ao cuidado de. Como todo o médico acadêmico, este aqui acelerou para ir consultar as escritas de Galerian para achar um remédio. Galerian recomenda o uso de mercúrio para hidropisias. As escritas de Galerian já estavam obsoletas pelo tempo do calradiques de imperadores, então hoje em dia, eles ele/isto é novamente mais. Porém ele/isto aconteceu a ele cair no remédio bom por sorte: a dose fraca, mercúrio cura algumas formas de hidropisia efetivamente. Não obstante, a doses mais elevadas, ele/isto se torna um veneno e isto, os partidários de Galerian nunca agarraram isto.
str_npc13_home_description|Eu tinha subido aqui com um swadienne de exército pequeno, mas os homens se fizeram se pôr em dia por Rhodokses em bosques. Considerando que o Swadienses espalhou terra no meio das árvores, eu beneficiei disto fugir e era um abrigo nos vales altos, no máximo a pastora de boas-vindas que ele/isto foi determinado eu ver. Ela/isto me trouxe em uma caverna subterrânea perto de pastar dentro penda e veio me trazer de queijo e baías ou me relacionar as lendas locais regularmente. das lendas em homem-cabras danosas que levam de volta os animais perdidas até o rebanho deles/delas ou em fantasmas de caçadores que montam ventos à perseguição das nuvens de tempestade. Como eles são supersticiosos!
str_npc14_home_description|Eu digo" para tentar" porque de acordo comigo, o Vaegirses apóiam a disciplina mal. Dos arqueiros e cavaleiros entre o melhor que ele/isto foi determinado eu ver, mas eles não valem qualquer coisa quando for sobre lutar em forças armadas. As faculdades deles/delas servem bastante bem os contra o Khergitses e os Nortes, em particular quando eles têm a possibilidade para esconder atrás de ameias, mas o Sarranideses pode ripostar a cada das setas deles/delas e eu vi algum swadiens de cavaleiros que decide algum Vaegirses como uma faca faria isto em um torrão de terra de manteiga! Porém isso pode ser, uma parede de rhodoks de lanças é suficiente para bloquear um swadienne de carga.
str_npc15_home_description|Como todos os castelos que duram na região, ele/isto tem as fundações que datam o Império anterior Calradique. A pessoa não os vê mais por causa de todas estas reconstruções, mas os azulejos fazem o tamanho de uma casa. Isso teve que estar na hora de verdadeiros feiticeiros porque caso contrário eu não vejo como eles poderiam ter sucesso movendo estas coisas. Caso contrário, é um lugar bonito! Culmarr está justamente em frente ao caminho que conduz fora de Calradia. Permite o Deus para taxar uma bonita soma à direita de passagem durante os três meses do ano onde as terras não estão cobertas com neve.
str_npc16_home_description|A neve destes vales só funda muito tarde pelo ano e as terras são difíceis arar. A pessoa pode fazer uma pequena cevada crescer, mas não muito de outro. Mas há riquezas para explorar em bosques: do cervo, dos coelhos, os linces, carne e pele em resumo. Há camadas de ferro nas montanhas e os negociantes leve para cima bastante peixe salgado pelo rio de forma que pessoas tenha o que comer à fome deles/delas durante o inverno.
str_npc1_home_description_2|Eles não parecem muito duros conosco outro, os fazendeiros, e eles nos discernem um imposto razoável... em todo caso, um imposto que nós podemos pagar. A terra não é bastante fértil para ser cultivado bem. Com toda honestidade, a pessoa não pode fazer muito lá para separar do aumento de cavalos e que, a metade do ano só, o inverno depois de chuvas. O verão, eles devolvem os rebanhos deles/delas nas montanhas. Os reboques passam pelas colinas para trazer alguns temperos a Tulga, mas a pessoa não vê a cor inferior disto nas aldeias.
str_npc2_home_description_2|Eu tinha feito o cheio de açafrão, canela, cravo-da-índias, pimenta e outros temperos e eu possuíram um caso enchido de negadores. Eu calculei que eu alcançaria não obstante dos lucros se eu comprasse o linho, de peles, veludo, ferro e lã como também dos cavalos adicionais tudo para transportar. Só, eu não tinha previsto que este Khergitses não fazem no detalhe com esse aquele objeto pegado o monopólio deles/delas.
str_npc3_home_description_2|Os poetas dizem que Veluca é um paraíso e por uma vez, eu penso que eles não exageram.
str_npc4_home_description_2|Como eu sou informado disto, você diz? Ei bem... Eles me capturaram e retiveram contra um resgate, mas eu escapei. É tudo o que dizer alguns tem.
str_npc5_home_description_2|Mas você sabe o que é... Na hora de meu pai, tudo era os guerreiros endurecidos, descidos das terras geladas no outro lado da montanha. A geração presente é feito de habitantes de cidade que possuem cada a casa deles/delas em cidade e aquele dedique o tempo deles/delas para fazer tanto comércio quanto prática ao arco-e-flecha. Você pode estar seguro que na geração futura, eles serão debilitados através de velucain de vinho, e eles se farão roubar as terras deles/delas pela primeira tira de salafrários analfabetos que passarão por lá. Isto é como vira o mundo e isto é como ele/isto continuará virando.
str_npc6_home_description_2|Nós outro de Suno nunca esqueça de um insulto e as ofensas que são feito nós nunca permanecem impunes. É este senso de honra calradique antiquado, se eu ouso dizer, isso provocou minha queda. Apesar disto, estou eu {confiar para nascer/orgulhoso nascer} nesta região. Nosso Deus é um vassalo do swadien de rei em Praven, mas para nós, é só um chefe selvagem entre tantos outros. Nós somos os herdeiros merecedores de império.
str_npc7_home_description_2|Nós tivemos o direito para pescar no rio, criar alguns porcos no meio das canas, fazer empurrão o que nossos pacotes de terra privados nos permitiu. Por outro lado, nos campos que nós tínhamos declarado, a pessoa poderia cultivar só o linho que foi trazido a Sargoth para ser tecido. Então, nós sempre fomos sofridos fome e fraco e nós não tivemos coragem para nos se revoltar.
str_npc8_home_description_2|Pelo menos, as histórias do scaldes fizeram uns bons desculpar de forma que Gundig eleva um exército. Notificação... não é como se nós outro os aviões de Nortes precisam de uma desculpa para elevar um exército. Gundig então, cruzou o mar, reuniu os Nortes de Calradia debaixo de sua bandeira e entrou em passeio para o Rock de Richaveg. O Vaegirses matou isto e lançou sua bandeira em água, à mercê da rebentação das ondas. Mas virá um dia onde os Nortes serão os mestres de Calaradia.
str_npc9_home_description_2|Como os Nortes que sempre podem contar com seu além dos mares, o Vaegirses enlata isto além das montanhas. Se eu não tivesse sido deserdado por meu pai, eu teria prestado juramento de submissão ao Deus de Reyvadin. Mas como eu fui privado de herança, ele/isto vai da mesma maneira por minhas obrigações e isto para o detrimento de rei Vaegir.
str_npc10_home_description_2|Aqui, nós fazemos algumas amoreira-preta crescer para seda mas também do kermès de carvalhos para tintura. Nós devolvemos tudo a Jelkala de forma que eles teça e faça um veludo do mais refinado disto... Finalmente, para como muito, eu já não tive do que pagar alguns a mim. Mas os artesãos de Jelkala também fazem arcos muito bons, então eu não os culparei pelos gostos deles/delas de luxo.
str_npc11_home_description_2|O rei de Swadia lhe falará que Praven era a cidade maior de Calradia debaixo de império e que então, ele deveria reinar na totalidade das terras do país hoje. Note, eu me pus um pequeno as políticas, {o cavalheiro/senhora}... Eu dei materiais frescos a todos os exércitos que poderiam pôr um pé em Calradia e eu afirmo isto a você, eles não receberam um miolo de minhas providências antes de eu pudesse sentir o som e os negadores vacilantes em minha mão. Por que estes reis nobres e poderosos grandes não podem pagar pela fatura? Que, eu nunca conhecerei isto. Mas bem, eu um pouco também falo lá, não?
str_npc12_home_description_2|A diferença entre veneno e o remédio reside em dosagem. Para todas as pessoas que você se encontrará e somará isso ouviu falar isto primeiro da boca de Jeremus o Grande. As pessoas imaginam aquela data de conhecimento todo judiciosa o Calradia velho, mas eu posso afirmar isto a você, a pessoa ensina duas vezes disto mais enquanto falando com as parteiras das aldeias e enquanto observando a natureza atentamente aquele tempo que se dirige ao corpo imperial. É por isto que eles me expeliram da universidade embora, retroativamente, era uma bênção. Porém isso pode ser, eu repus este Deus a pé e ele/isto me recompensou enquanto me fazendo conceder frescamente de uma bolsa de negadores e o cadáver de um criminoso executada, de forma que mim pode dissecar isto. Ai! Quando eu penso nas distâncias que eu tenho devido a paste para achar alguma guiné na ocasião porcos.
str_npc13_home_description_2|Finalmente, eu deveria ter partido e às vezes eu desejo saber se ela/isto tem um pastor pequeno envolvido em sua parte de trás que quando ela/isto vai fazer pastou seu vâches. Eu seria tentado bem para ir recuperar isto mas... não... Não é necessário viver no passado.
str_npc14_home_description_2|Se alguém tivesse sucesso unificando nossas terras, eu cometeria para servir isto e livre. Eu uniria um exército de rhodoks de lanceiro e um exército de nortes de soldados nos flancos com vaegirs de arqueiros na testa. Eu levaria como algum khergits de zepelins marcar e conter o inimigo como também do swadiens de lanceiro e sarranides de mamelouks terminar trabalho. Eu levaria este exército além das montanhas e o mundo inteiro seria submetido a Calradia... Evidentemente, é o que os imperadores quiseram mas eventualmente, estas são as tribos que agarraram o Império deles/delas.
str_npc15_home_description_2|E isso que de engraçado tem nesta história, é que quando as pessoas das terras de Rhodoks se rebelarem na primeira vez contra o Swadienses, eles protestaram tudo aquilo não haveria qualquer Deus nobre que pode reinar neles. Eu o deixei imaginar quanto tempo pudesse durar. Um Rhodok principal da região é resolvido em Culmarr, lhe dê o título de 'Conta', e tudo este Jelkalas burguês valente e Veluca o têm que lamber as botas se eles desejarem poder vender o vinho deles/delas e o veludo deles/delas de Calradia. Depois de, se você quer manter as contas sob controle e fazer de forma que os camponeses proveja comida nas cidades e nenhum que eles vendem isto para o mais licitante, então você também precisa de um rei, isto não é? As pessoas de Rhodok não são diferentes do outro, tudo que é a tolice sobre a que eles podem contar o deles/delas 'liberdade ancestral' e deles 'autonomia.'
str_npc16_home_description_2|Apesar de tudo, era uma subsistência muito magra e sempre havia muitos bocas para alimentar ao redor de nós. O rei do Vaegirses e o kahn do Khergitses não nos facilita vida enquanto sobrecarregando impostos as aldeias que eles controlam e enquanto roubando as riquezas das outras aldeias. Mas eu não faria talvez caso contrário se eu fosse à cabeça de um exército e um castelo. Como a pessoa diz, as ordens poderosas e o fraco obedece.
str_npc1_home_recap|Eu venho das estepes altas, perto de {s21}.
str_npc2_home_recap|Eu nasço nas montanhas. Eu sou o comerciante, filho e neto de comerciante.
str_npc3_home_recap|Eu vivi a meu pai para {s20}, mas eu passei uma parte boa de minha infância para {s21}.
str_npc4_home_recap|Nossa baronia ancestral fica situada nas montanhas, depois da passagem de Culdarr.
str_npc5_home_recap|Eu nasço nas terras altas no outro lado da montanha, depois de Tulga. Mas eu tenho a família para {s21}.
str_npc6_home_recap|Minhas vidas familiares para {s21}, mas eu não apóio para os ver.
str_npc7_home_recap|Eu nasço em uma favela dos pântanos, não longe de {s21}.
str_npc8_home_recap|Eu nasço na outra praia, no território dos Nortes, e o domínio de meu marido também se acha disto.
str_npc9_home_recap|Eu sou da mãe-pátria de Vaegir nas montanhas onde os Vaegirs Deuses viveram antes de o imperador os fizesse entrar em Calradia.
str_npc10_home_recap|Eu nasço e eu cresci a Jelkala, {meu irmão/meu s.ur}. Um dia, eu espero poder me pagar em cima de lá por uma terra. Mas eu quis muito ir visitar um pequeno o país antes de, então eu levei minha besta e eu parti para fazer a guerra.
str_npc11_home_recap|Eu nasço debaixo do trapaceiro do exército e eu também vivi todos minha vida debaixo de seu trapaceiro. Minha família vem então de Praven que eu imagino que é o que se aproxima o mais de um em casa.
str_npc12_home_recap|Eu venho no estrangeiro de e eu folheio o mundo à procura de conhecimento médico transmitido por tradição.
str_npc13_home_recap|Oh, bem longe daqui {a sujo/senhora}, caso contrário você teria ouvido para já falar de mim e você não precisaria me perguntar.
str_npc14_home_recap|Eu sou o filho mais jovem da conta de Geroia.
str_npc15_home_recap|Eu venho das colinas. Mas hoje em dia, está em Calradia aquele faz o mais de lucro, quando sua profissão, é o assento.
str_npc16_home_recap|Ei bem, capitão, eu nasço na aldeia de Uslum, mas minha mãe perdeu a terra dela por causa de um esquema de um de seu próximo e tem que servir um Deus dos ambientes.
str_npc1_honorific|chefe
str_npc2_honorific|{cavalheiro/senhora}
str_npc3_honorific|{cavalheiro/senhora}
str_npc4_honorific|capitão
str_npc5_honorific|{playername} Bahadur
str_npc6_honorific|capitão
str_npc7_honorific|capitão
str_npc8_honorific|{playername}
str_npc9_honorific|{sujo/gente se deposita}
str_npc10_honorific|{Meu irmão/Meu s.ur}
str_npc11_honorific|{mulher do homem/jovem jovem}... Eu quero dizer o capitão
str_npc12_honorific|capitão
str_npc13_honorific|você isso é valoroso
str_npc14_honorific|ordenando
str_npc15_honorific|capitão
str_npc16_honorific|capitão
str_npc1_kingsupport_1|É uma idéia excelente, chefe. Quando eu penso em todos estes reis, todos este Khans e tudo estes donos nobres, com as prisões deles/delas, as forcas deles/delas e os andaimes deles/delas... esses nem sequer isso não hesita fazer chicotear, marcar ao ferro vermelho ou pendurar um homem que roubou pão, ou até mesmo um cavalo, aliviar as lágrimas de suas crianças... Calradia não merece melhor nada.
str_npc2_kingsupport_1|Ei bem, capitão... Eu o sustentaria. Eu penso que você exercitaria em Calradia o poder iluminado que o faz deixe de comparecer desde tão longo.
str_npc3_kingsupport_1|Ei bem, meu Deus, eu preocupei para você. Nossa história nos revela que o poder tem a tendência para corromper. Mas finalmente, eu noto que você soube mostrar evidência de clemência e discernimento em suas funções de capitão desta companhia.
str_npc4_kingsupport_1|Ei bem, capitão, eu acredito que você faria {um rei/rainha} que o gentilshommes muito nascido como eu estaria orgulhoso para seguir à briga...
str_npc5_kingsupport_1|Idéia excelente, Bahadur. Você mostrou que você sabe dirigir alguns homens. Só esperança que você os dirigiu razoavelmente...
str_npc6_kingsupport_1|Eu ignoro se sua demanda for legítima. Mas eu penso que ao contrário dos outros reis, você é capaz de unificar este país e pôr um termo a estas guerras incessantes entre reinos, entre nobles e entre irmãos que nos desonram tudo.
str_npc7_kingsupport_1|Sim, você estará à altura. Você sabe tratar os bandidos e os marotos.
str_npc8_kingsupport_1|A saga de Bjernstad nos fala que um homem cujos atos ultrapassam esses dos outros homens de seu tempo está em direito para reivindicar o trono. De acordo comigo, você é merecedor disto.
str_npc9_kingsupport_1|Muito bem, meu Deus. Sangue de Vaegir flui em minhas veias, mas Yaroglek não fez nada para mim quando a pessoa roubar minha herança de mim. Então, eu o devo qualquer coisa e eu digo: " "Que o trono volta ao mais valoroso!"", isso é você, {o cavalheiro/senhora}.
str_npc10_kingsupport_1|Ei bem, {meu irmão/meu s.ur}, eu suponho que é necessário {dos reis/dos reis e rainhas}, e desde algumas necessidades, penso eu que você faria {um rei excelente/rainha excelente}...
str_npc11_kingsupport_1|Idéia excelente, {o homem/menina jovem}! Neste caso, suponho eu que eu deveria o chamar" Majestade" ou" "Seu Grace"."..
str_npc12_kingsupport_1|Você faria um rei muito bom, capitão, certamente. Eu estou raramente enganado em pessoas e eu acho que seu senso de compaixão passa longe supostamente o um destes outros dos monarcas.
str_npc13_kingsupport_1|Seria uma coisa excelente, {o cavalheiro/senhora}! Numeroso é as histórias de herói que pareceram merecedor para usar uma coroa graças à coragem deles/delas. Você sabe o passeio de Antaran, filho de Ashdab que não começou de nada que se tornar o rei de Dabarah talvez. História magnífica!
str_npc14_kingsupport_1|Ei bem, cavalheiro, graças ao céu, que uma hierarquia existe neste baixo-mundo e geralmente, eu condeno toda a forma de usurpação. Mas eu também acredito que os reis deste país são fracos e miseráveis, desmerecedores reinar, o que deixa a coroa à mercê de um melhor {o homem/soberano} como você.
str_npc15_kingsupport_1|Ei bem, quando você enlatar isto, você paga seus homens a tempo. De acordo comigo, é ela sobre a melhor definição de realeza. Você respeita os direitos de outros.
str_npc16_kingsupport_1|Por que não, capitão? Você fará certamente {um rei excelente/rainha excelente}. E eu espero que você se lembrará das pessoas pequenas que, como eu, terá contribuído a sua acessão no trono.
str_npc1_kingsupport_2|Certamente, chefe. Mas me deixou o indicar o que poderia reunir outras pessoas a sua razão, em particular nós outro, o pobre. A pessoa nos fala que uma vez, todo imperador novo que consentiu ao trono anistiou todos os prisioneiros fechados dentro em seus calabouços, inclusive o criminoso do pior, o licitante deles/delas assim uma segunda sorte... como você fez isto para mim, chefe.
str_npc2_kingsupport_2|As rendas da maioria dos Deuses deste país... ei bem, digamos que eles vêm exclusivamente das pensões ou depredações. Por outro lado, você você tem a experiência do comércio, os esforços e os riscos necessários para cuidar do que a população de Sargoth não morre de fome considerando que Praven desfalece debaixo dos cereais, por exemplo... Se você quer, o capitão, eu penso em lata convença o sustentar para alguns comerciantes e cidadãos deste reino.
str_npc3_kingsupport_2|Sim, meu Deus. Mas eu recomendaria vivamente que você restabelecesse uma velha tradição calradique imperial: o conselho da nobreza e as pessoas, representando o nobles do país e os homens educado de cada vez das pessoas, e tendo o poder para exterminar imposto todo novo ou outra medida opressiva suscetível o tentar. Seria para seu bem, {o cavalheiro/senhora}.
str_npc4_kingsupport_2|Claro que, {o capitão/senhora}. É agora sobre reunir outras pessoas a sua razão. Como você conhece isto, o valor de um indivíduo depende principalmente de sua linhagem. Você tem um antepassado importante do qual que você não falou novamente talvez comigo?
str_npc5_kingsupport_2|Sim, Bahadur. Mas eu lhe tenho que contar uma coisa, no nome dos homens das estepes para as quais eu pertenço. Nós seríamos deleitados para ouvir a boca do possível Khan que você é que você comete para restabelecer um direito velho. Desde o tempo imperial, os homens das estepes têm o direito para fazer pastou os rebanhos deles/delas em pasto novo ou para os dirigir ao mercado, o que insinua o cruzamento de terras que pertencem aos Deuses grandes deste reino.
str_npc6_kingsupport_2|Sim. Para tudo esses que estariam pronto para escutar à narração de seus atos a favor do fraco e o impotente, eu falaria de sua capacidade para conduzir os homens contra ventos e marés e eu contaria a eles que se você se tornasse que o rei, a lei e a paz reinariam, das terras altas de Rhodok para os desertos de Vaegirs como também as estepes altas para o litoral nórdico.
str_npc7_kingsupport_2|Sim, capitão. O dever {de um rei/de uma rainha} é cuidar da segurança das estradas, de forma que uma mulher pode ir colecionar madeira ou procurar água sem se fazer/eles atacam por um bandido. Você divide o crânio de numerosos bandidos previamente. Se você fosse {o rei/rainha}, os homens ousariam mais até mesmo para cruzar o olhar de uma mulher na estrada.
str_npc8_kingsupport_2|Sim, para uma condição. Você seria o rei de Praven, Sargoth ou todo o outro território nos quais você deseja reinar, mas eu seria principal em casa. E se eu tivesse uma disputa com outros de seus barões, sobre terras, gado ou sangue, que você nos deixaria ajustarmos isto à espada, sobre o tempo velho bom, sem entrosar disto a você.
str_npc9_kingsupport_2|Sim, cavalheiro e eu não seria {só/só}. Mas tem o que eu penso alguns: você tem que prometer à nobreza que você respeitará seus direitos velhos. Por ora, os reinados de matadouros em Calradia. A terra pertence ao Deus, mas a floresta pertence ao rei, a cidade tem o direito para arrecadar alguns impostos nas portas e as pessoas pode usar os pastos as terça-feira estranhas, menos em Rivacheg onde é sobre quarta-feira. Como manter tudo isto? É então sobre simplificar as coisas, sobre o tempo velho bom: primeiro ele {o rei/soberano}, então os Deuses e finalmente todos os outros.
str_npc10_kingsupport_2|Certamente, {meu irmão/meu s.ur}. Mas eu tenho uma idéia para o submeter. Se você se torna {o rei/rainha}, eu lhe pedirei que abra seu tribunal às pessoas e não só para os Deuses e para pessoas de sangue azul. Eu lhe pedirei que proclame que tudo julgasse o homem e condenado tem o direito para fazer chamar diretamente por você. Os Deuses beneficiam atualmente deste direito e eu gostaria que ele/isto seja espalhado a todos os homens de Calradia.
str_npc11_kingsupport_2|Claro que! Primeiro me mostre sua mão... Ai! Você tem a" "marca dos reis"." Do menos, isto é como a pessoa chama isto aqui em Praven. Eu acredito que em Suno, a pessoa chama isto a "linha do imperador", mas tudo é por cima lá diferente. Porém isso pode ser, o seu é muito longo. Eu penso que indica que você é {faz/feito} reinar! É seu destino! Na realidade, eu acredito para se lembrar de uma profecia até mesmo a este tópico. Hmm, como era isso...
str_npc12_kingsupport_2|Claro que, capitão. Mas se eu aprendi algo durante minhas viagens neste país, é bom que o Calradienses estejam montado na tradição. Tudo deve ser feito como na hora do Império anterior, embora quase não um por cento entre eles consista suficientemente no calradique velho para ler as crônicas! Se casam os comerciantes de Veluca as filhas deles/delas de acordo com o "ritual imperial." Os guardas de rebanhos de batida de Rivacheg "manteiga imperial." E evidentemente, todo rei deve ser coroado conforme a "lei imperial."
str_npc13_kingsupport_2|Claro que, meu Deus. E como nós o sinal a história de Antaran, quando a pessoa reivindica um trono, nada de sobre seja o tópico de uma epopéia que repassa suas façanhas e aquele recita ao redor dos fogos de acampamento e o forno. Como você provavelmente conheça, eu me aprecio a arte do verso.
str_npc14_kingsupport_2|Sim, cavalheiro. Eu acredito que você é capaz de unificar este país, então elevar um exército como Calradia não souberam desde gerações... com lanceia swadiennes, do vaegirs de arqueiros, do rhodoks de épieux, o sarranides de espadas, os machados nórdicos e o khergits de escaramuçadores... para levar isto além das montanhas a dominar todos os territórios em qual reinou o calradiques de imperadores previamente.
