trp_town_8_mayor|Prefeito
trp_town_9_mayor|Prefeito
trp_town_10_mayor|Prefeito
trp_town_11_mayor|Prefeito
trp_town_12_mayor|Prefeito
trp_town_13_mayor|Prefeito
trp_town_14_mayor|Prefeito
trp_town_15_mayor|Prefeito
trp_town_16_mayor|Prefeito
trp_town_17_mayor|Prefeito
trp_town_18_mayor|Prefeito
trp_village_1_elder|Ancião da Aldeia
trp_village_2_elder|Ancião da Aldeia
trp_village_3_elder|Ancião da Aldeia
trp_village_4_elder|Ancião da Aldeia
trp_village_5_elder|Ancião da Aldeia
trp_village_6_elder|Ancião da Aldeia
trp_village_7_elder|Ancião da Aldeia
trp_village_8_elder|Ancião da Aldeia
trp_village_9_elder|Ancião da Aldeia
trp_village_10_elder|Ancião da Aldeia
trp_village_11_elder|Ancião da Aldeia
trp_village_12_elder|Ancião da Aldeia
trp_village_13_elder|Ancião da Aldeia
trp_village_14_elder|Ancião da Aldeia
trp_village_15_elder|Ancião da Aldeia
trp_village_16_elder|Ancião da Aldeia
trp_village_17_elder|Ancião da Aldeia
trp_village_18_elder|Ancião da Aldeia
trp_village_19_elder|Ancião da Aldeia
trp_village_20_elder|Ancião da Aldeia
trp_village_21_elder|Ancião da Aldeia
trp_village_22_elder|Ancião da Aldeia
trp_village_23_elder|Ancião da Aldeia
trp_village_24_elder|Ancião da Aldeia
trp_village_25_elder|Ancião da Aldeia
trp_village_26_elder|Ancião da Aldeia
trp_village_27_elder|Ancião da Aldeia
trp_village_28_elder|Ancião da Aldeia
trp_village_29_elder|Ancião da Aldeia
trp_village_30_elder|Ancião da Aldeia
trp_village_31_elder|Ancião da Aldeia
trp_village_32_elder|Ancião da Aldeia
trp_village_33_elder|Ancião da Aldeia
trp_village_34_elder|Ancião da Aldeia
trp_village_35_elder|Ancião da Aldeia
trp_village_36_elder|Ancião da Aldeia
trp_village_37_elder|Ancião da Aldeia
trp_village_38_elder|Ancião da Aldeia
trp_village_39_elder|Ancião da Aldeia
trp_village_40_elder|Ancião da Aldeia
trp_village_41_elder|Ancião da Aldeia
trp_village_42_elder|Ancião da Aldeia
trp_village_43_elder|Ancião da Aldeia
trp_village_44_elder|Ancião da Aldeia
trp_village_45_elder|Ancião da Aldeia
trp_village_46_elder|Ancião da Aldeia
trp_village_47_elder|Ancião da Aldeia
trp_village_48_elder|Ancião da Aldeia
trp_village_49_elder|Ancião da Aldeia
trp_village_50_elder|Ancião da Aldeia
trp_village_51_elder|Ancião da Aldeia
trp_village_52_elder|Ancião da Aldeia
trp_village_53_elder|Ancião da Aldeia
trp_village_54_elder|Ancião da Aldeia
trp_village_55_elder|Ancião da Aldeia
trp_village_56_elder|Ancião da Aldeia
trp_village_57_elder|Ancião da Aldeia
trp_village_58_elder|Ancião da Aldeia
trp_village_59_elder|Ancião da Aldeia
trp_village_60_elder|Ancião da Aldeia
trp_village_61_elder|Ancião da Aldeia
trp_village_62_elder|Ancião da Aldeia
trp_village_63_elder|Ancião da Aldeia
trp_village_64_elder|Ancião da Aldeia
trp_village_65_elder|Ancião da Aldeia
trp_village_66_elder|Ancião da Aldeia
trp_village_67_elder|Ancião da Aldeia
trp_village_68_elder|Ancião da Aldeia
trp_village_69_elder|Ancião da Aldeia
trp_village_70_elder|Ancião da Aldeia
trp_village_71_elder|Ancião da Aldeia
trp_village_72_elder|Ancião da Aldeia
trp_village_73_elder|Ancião da Aldeia
trp_village_74_elder|Ancião da Aldeia
trp_village_75_elder|Ancião da Aldeia
trp_village_76_elder|Ancião da Aldeia
trp_village_77_elder|Ancião da Aldeia
trp_village_78_elder|Ancião da Aldeia
trp_village_79_elder|Ancião da Aldeia
trp_village_80_elder|Ancião da Aldeia
trp_village_81_elder|Ancião da Aldeia
trp_village_82_elder|Ancião da Aldeia
trp_village_83_elder|Ancião da Aldeia
trp_village_84_elder|Ancião da Aldeia
trp_village_85_elder|Ancião da Aldeia
trp_village_86_elder|Ancião da Aldeia
trp_village_87_elder|Ancião da Aldeia
trp_village_88_elder|Ancião da Aldeia
trp_village_89_elder|Ancião da Aldeia
trp_village_90_elder|Ancião da Aldeia
trp_merchants_end|Objetivo dos comerciantes
trp_merchants_end_pl|Objetivos dos comerciantes
trp_local_merchant|Comerciante Local
trp_local_merchant_pl|Comerciantes locais
trp_tax_rebel|Campones rebelde
trp_tax_rebel_pl|Camponenes rebeldes
trp_trainee_peasant|Camponês
trp_trainee_peasant_pl|Camponêses
trp_fugitive|Homem Nervoso
trp_fugitive_pl|Homens Nervosos
trp_spy|Espião
trp_spy_pl|espiões
trp_spy_partner|Parceiro do espião
trp_spy_partner_pl|Parceiros dos espiões
